movieId,title,genres,average_rating
1159,Love in Bloom ,Romance,5.25
1160,Six of a Kind ,Comedy,6.159090909090909
1161,"Tin Drum, The  ",Drama|War,7.603760913364674
1162,"Ruling Class, The ",Comedy|Drama,7.582697201017812
1163,Mina Tannenbaum ,Drama,6.728744939271255
1164,2 ou 3 choses que je sais d'elle  ,Drama,6.867088607594937
1165,"Bloody Child, The ",Drama|Thriller,5.972972972972973
1166,Farmer & Chase ,Comedy,6.634146341463414
1167,Dear God ,Comedy,5.858796296296297
1168,Bad Moon ,Action|Adventure|Horror,5.0
1169,American Dream ,Documentary,7.6900958466453675
1170,Best of the Best 3: No Turning Back ,Action,4.0552147239263805
1171,Bob Roberts ,Comedy,7.430117222723174
1172,Cinema Paradiso  ,Drama,8.307109108889133
1173,"Cook the Thief His Wife & Her Lover, The ",Comedy|Drama,6.846727704306544
1174,Dead Tired  ,Comedy,6.3
1175,Delicatessen ,Comedy|Drama|Romance,7.967705382436261
1176,"Double Life of Veronique, The  ",Drama|Fantasy|Romance,7.77662037037037
1177,Enchanted April ,Drama|Romance,7.714208826695371
1178,Paths of Glory ,Drama|War,8.462874754833287
1179,"Grifters, The ",Crime|Drama|Film-Noir,7.447502243493868
1180,Hear My Song ,Comedy,7.531645569620253
1181,"Shooter, The ",Western,6.019607843137255
1183,"English Patient, The ",Drama|Romance|War,7.267171091253017
1184,Mediterraneo ,Comedy|Drama,7.504331087584216
1185,My Left Foot ,Drama,7.7912457912457915
1186,"Sex, Lies, and Videotape ",Drama,7.0856338028169015
1187,Passion Fish ,Drama,7.342016806722689
1188,Strictly Ballroom ,Comedy|Romance,7.660877513711152
1189,"Thin Blue Line, The ",Documentary,8.254720473898557
1190,Tie Me Up! Tie Me Down!  ,Crime|Drama|Romance,6.994798439531859
1191,Madonna: Truth or Dare ,Documentary|Musical,5.789864029666255
1192,Paris Is Burning ,Documentary,7.832227488151659
1193,One Flew Over the Cuckoo's Nest ,Drama,8.495874118865466
1194,Cheech and Chong's Up in Smoke ,Comedy,6.830698033166216
1196,Star Wars: Episode V - The Empire Strikes Back ,Action|Adventure|Sci-Fi,8.376219269982787
1197,"Princess Bride, The ",Action|Adventure|Comedy|Fantasy|Romance,8.353208334611962
1198,Raiders of the Lost Ark  ,Action|Adventure,8.437823355506282
1199,Brazil ,Fantasy|Sci-Fi,8.058604384582319
1200,Aliens ,Action|Adventure|Horror|Sci-Fi,8.010989818796633
1201,"Good, the Bad and the Ugly, The  ",Action|Adventure|Western,8.245912947506381
1202,Withnail & I ,Comedy,7.67067468269873
1203,12 Angry Men ,Drama,8.447622729029764
1204,Lawrence of Arabia ,Adventure|Drama|War,8.323531787704985
1206,"Clockwork Orange, A ",Crime|Drama|Sci-Fi|Thriller,7.99028143348856
1207,To Kill a Mockingbird ,Drama,8.377318889641165
1208,Apocalypse Now ,Action|Drama|War,8.217444025810922
1209,Once Upon a Time in the West  ,Action|Drama|Western,8.25521778584392
1210,Star Wars: Episode VI - Return of the Jedi ,Action|Adventure|Sci-Fi,8.00907344150299
1211,Wings of Desire  ,Drama|Fantasy|Romance,8.047332421340629
1212,"Third Man, The ",Film-Noir|Mystery|Thriller,8.49070971672251
1213,Goodfellas ,Crime|Drama,8.366948157685462
1214,Alien ,Horror|Sci-Fi,8.083306394258745
1215,Army of Darkness ,Action|Adventure|Comedy|Fantasy|Horror,7.450040096230954
1216,"Big Blue, The  ",Adventure|Drama|Romance,7.67625071880391
1217,Ran ,Drama|War,8.345492227979275
1218,"Killer, The  ",Action|Crime|Drama|Thriller,8.130633802816902
1219,Psycho ,Crime|Horror,8.153384223918575
1220,"Blues Brothers, The ",Action|Comedy|Musical,7.609180327868852
1221,"Godfather: Part II, The ",Crime|Drama,8.550969013467645
1222,Full Metal Jacket ,Drama|War,8.065991699730926
1223,"Grand Day Out with Wallace and Gromit, A ",Adventure|Animation|Children|Comedy|Sci-Fi,8.13248522230789
1224,Henry V ,Action|Drama|Romance|War,8.23985398325102
1225,Amadeus ,Drama,8.147376618319868
1226,"Quiet Man, The ",Drama|Romance,7.845565060783431
1227,Once Upon a Time in America ,Crime|Drama,7.8985777570529265
1228,Raging Bull ,Drama,8.165980230642504
1230,Annie Hall ,Comedy|Romance,8.161986479459179
1231,"Right Stuff, The ",Drama,7.893964317347843
1232,Stalker ,Drama|Mystery|Sci-Fi,8.0390625
1233,"Boot, Das  ",Action|Drama|War,8.278851098214941
1234,"Sting, The ",Comedy|Crime,8.346553225698399
1235,Harold and Maude ,Comedy|Drama|Romance,7.998636419982645
1236,Trust ,Comedy|Drama|Romance,8.077412513255567
1237,"Seventh Seal, The  ",Drama,8.203717113202993
1238,Local Hero ,Comedy,7.930829420970266
1240,"Terminator, The ",Action|Sci-Fi|Thriller,7.792551600358959
1241,Dead Alive  ,Comedy|Fantasy|Horror,7.4423748544819555
1242,Glory ,Drama|War,7.948398141354854
1243,Rosencrantz and Guildenstern Are Dead ,Comedy|Drama,7.861210815984685
1244,Manhattan ,Comedy|Drama|Romance,8.141068550886327
1245,Miller's Crossing ,Crime|Drama|Film-Noir|Thriller,7.954792938459001
1246,Dead Poets Society ,Drama,7.787234042553192
1247,"Graduate, The ",Comedy|Drama|Romance,8.147300469483568
1248,Touch of Evil ,Crime|Film-Noir|Thriller,8.36427209154482
1249,"Femme Nikita, La  ",Action|Crime|Romance|Thriller,7.765713047247508
1250,"Bridge on the River Kwai, The ",Adventure|Drama|War,8.219448199093584
1251,8 1/2,Drama|Fantasy,8.097836616080077
1252,Chinatown ,Crime|Film-Noir|Mystery|Thriller,8.398798249624454
1253,"Day the Earth Stood Still, The ",Drama|Sci-Fi|Thriller,7.8691693290734825
1254,"Treasure of the Sierra Madre, The ",Action|Adventure|Drama|Western,8.321179208688907
1255,Bad Taste ,Comedy|Horror|Sci-Fi,6.919551934826884
1256,Duck Soup ,Comedy|Musical|War,8.257809694793536
1257,Better Off Dead... ,Comedy|Romance,7.681523950434622
1258,"Shining, The ",Horror,8.022724360343428
1259,Stand by Me ,Adventure|Drama,7.997885123768325
1260,M ,Crime|Film-Noir|Thriller,8.384360973304984
1261,Evil Dead II  ,Action|Comedy|Fantasy|Horror,7.543201951470022
1262,"Great Escape, The ",Action|Adventure|Drama|War,8.27455295735901
1263,"Deer Hunter, The ",Drama|War,7.97257164475551
1264,Diva ,Action|Drama|Mystery|Romance|Thriller,8.036603773584906
1265,Groundhog Day ,Comedy|Fantasy|Romance,7.735004839666531
1266,Unforgiven ,Drama|Western,7.976116449971736
1267,"Manchurian Candidate, The ",Crime|Thriller|War,8.256090777617088
1268,Pump Up the Volume ,Comedy|Drama,7.005658597925181
1269,Arsenic and Old Lace ,Comedy|Mystery|Thriller,8.106018854242205
1270,Back to the Future ,Adventure|Comedy|Sci-Fi,7.848094238057306
1271,Fried Green Tomatoes ,Comedy|Crime|Drama,7.475476378396663
1272,Patton ,Drama|War,8.087521451336112
1273,Down by Law ,Comedy|Drama|Film-Noir,8.058201058201059
1274,Akira ,Action|Adventure|Animation|Sci-Fi,7.724684684684685
1275,Highlander ,Action|Adventure|Fantasy,7.230816668134966
1276,Cool Hand Luke ,Drama,8.218953672714461
1277,Cyrano de Bergerac ,Comedy|Drama|Romance,7.600487804878049
1278,Young Frankenstein ,Comedy|Fantasy,7.993040827147402
1279,Night on Earth ,Comedy|Drama,7.66148023549201
1280,Raise the Red Lantern  ,Drama,8.286109403810695
1281,"Great Dictator, The ",Comedy|Drama|War,8.131164742917104
1282,Fantasia ,Animation|Children|Fantasy|Musical,7.470510708401977
1283,High Noon ,Drama|Western,8.148927559692432
1284,"Big Sleep, The ",Crime|Film-Noir|Mystery,8.413200723327305
1285,Heathers ,Comedy,7.51655749636099
1286,Somewhere in Time ,Drama|Romance,7.131578947368421
1287,Ben-Hur ,Action|Adventure|Drama,7.663555506753047
1288,This Is Spinal Tap ,Comedy,8.063967611336032
1289,Koyaanisqatsi  ,Documentary,7.882866496907966
1290,Some Kind of Wonderful ,Drama|Romance,7.0810366104483755
1291,Indiana Jones and the Last Crusade ,Action|Adventure,8.01492919024328
1292,Being There ,Comedy|Drama,7.97120830711139
1293,Gandhi ,Drama,7.9865390367933
1295,"Unbearable Lightness of Being, The ",Drama,7.3552864737152985
1296,"Room with a View, A ",Drama|Romance,7.875247826750038
1297,Real Genius ,Comedy,7.311806027645592
1298,Pink Floyd: The Wall ,Drama|Musical,7.36895259814302
1299,"Killing Fields, The ",Drama|War,8.17899594462313
1300,My Life as a Dog  ,Comedy|Drama,8.055122494432071
1301,Forbidden Planet ,Drama|Sci-Fi,7.737679269882659
1302,Field of Dreams ,Children|Drama|Fantasy,7.306243886534072
1303,"Man Who Would Be King, The ",Adventure|Drama,8.078159645232816
1304,Butch Cassidy and the Sundance Kid ,Action|Western,8.106754932836301
1305,"Paris, Texas ",Drama|Romance,7.708191126279863
1306,Until the End of the World  ,Adventure|Drama|Sci-Fi,7.1642066420664205
1307,When Harry Met Sally... ,Comedy|Romance,7.685641189638631
1308,I Shot a Man in Vegas ,Comedy,5.72
1309,Parallel Sons ,Drama|Romance,6.28125
1310,Hype! ,Documentary,7.07774798927614
1311,Santa with Muscles ,Comedy,5.295302013422819
1312,Female Perversions ,Drama,7.021148036253776
1313,Mad Dog Time ,Crime,5.583333333333333
1314,Breathing Room ,Romance,6.311111111111111
1315,Paris Was a Woman ,Documentary,6.636363636363637
1316,Anna ,Drama,6.653061224489796
1317,I'm Not Rappaport ,Comedy,6.374613003095975
1318,Blue Juice ,Comedy|Drama,6.709302325581396
1319,Kids of Survival ,Documentary,5.72
1320,Alien³  ,Action|Horror|Sci-Fi|Thriller,6.185793165199224
1321,"American Werewolf in London, An ",Comedy|Horror|Thriller,7.1186304667647455
1322,Amityville 1992: It's About Time ,Horror,3.397887323943662
1323,Amityville 3-D ,Horror,3.1882352941176473
1324,Amityville: Dollhouse ,Horror,3.5021459227467813
1325,Amityville: A New Generation ,Horror,3.3772893772893773
1326,Amityville II: The Possession ,Horror,3.929553264604811
1327,"Amityville Horror, The ",Drama|Horror|Mystery|Thriller,5.825281270681668
1328,"Amityville Curse, The ",Horror,3.6329588014981273
1329,Blood for Dracula  ,Horror,5.478510028653295
1330,April Fool's Day ,Horror,5.620390455531453
1331,Audrey Rose ,Horror,5.806532663316583
1332,"Believers, The ",Horror|Thriller,6.023160762942779
1333,"Birds, The ",Horror|Thriller,7.503449511692501
1334,"Blob, The ",Horror|Sci-Fi,6.230685920577617
1335,Blood Beach ,Horror|Mystery,3.8365384615384617
1336,Body Parts ,Horror|Thriller,4.580931263858093
1337,"Body Snatcher, The ",Drama|Horror|Thriller,6.944858420268257
1339,Dracula  ,Fantasy|Horror|Romance|Thriller,6.866806345405567
1340,"Bride of Frankenstein, The  ",Drama|Horror|Sci-Fi,7.484767025089606
1341,Burnt Offerings ,Horror,5.71875
1342,Candyman ,Horror|Thriller,5.896352583586626
1343,Cape Fear ,Thriller,7.081382629621527
1344,Cape Fear ,Crime|Drama|Thriller,7.583238958097395
1345,Carrie ,Drama|Fantasy|Horror|Thriller,6.898833138856476
1346,Cat People ,Drama|Fantasy|Horror,6.015798712697484
1347,"Nightmare on Elm Street, A ",Horror|Thriller,6.5333512280230845
1348,Nosferatu  ,Horror,7.793960448957777
1349,Vampire in Venice   ,Horror,6.341666666666667
1350,"Omen, The ",Horror|Mystery|Thriller,7.111234089651356
1351,Blood and Wine  ,Crime|Drama|Thriller,6.057934508816121
1352,Albino Alligator ,Crime|Thriller,6.015523932729625
1353,"Mirror Has Two Faces, The ",Comedy|Drama|Romance,6.353051643192488
1354,Breaking the Waves ,Drama|Mystery,7.681602530311017
1355,Nightwatch ,Horror|Thriller,6.209923664122138
1356,Star Trek: First Contact ,Action|Adventure|Sci-Fi|Thriller,7.329366106080207
1357,Shine ,Drama|Romance,7.74602187966186
1358,Sling Blade ,Drama,8.030330062444246
1359,Jingle All the Way ,Children|Comedy,5.137124711316397
1360,Identification of a Woman  ,Drama,6.314814814814815
1361,Paradise Lost: The Child Murders at Robin Hood Hills ,Documentary,8.160804020100503
1363,"Preacher's Wife, The ",Drama,6.192742415229031
1364,Zero Kelvin  ,Drama,6.880434782608695
1365,Ridicule ,Drama,7.680701754385965
1366,"Crucible, The ",Drama,6.804691483936767
1367,101 Dalmatians ,Adventure|Children|Comedy,6.1561407597296665
1368,"Forbidden Christ, The  ",Drama,6.5
1369,I Can't Sleep  ,Drama|Thriller,6.666666666666667
1370,Die Hard 2 ,Action|Adventure|Thriller,6.8354300385109115
1371,Star Trek: The Motion Picture ,Adventure|Sci-Fi,6.162516651296239
1372,Star Trek VI: The Undiscovered Country ,Action|Mystery|Sci-Fi,6.605817914020068
1373,Star Trek V: The Final Frontier ,Action|Sci-Fi,5.668551427032849
1374,Star Trek II: The Wrath of Khan ,Action|Adventure|Sci-Fi|Thriller,7.390902227255568
1375,Star Trek III: The Search for Spock ,Action|Adventure|Sci-Fi,6.49241723691511
1376,Star Trek IV: The Voyage Home ,Adventure|Comedy|Sci-Fi,6.988701427589892
1377,Batman Returns ,Action|Crime,6.188677776047345
1378,Young Guns ,Action|Comedy|Western,6.571936056838366
1379,Young Guns II ,Action|Western,5.94254400531385
1380,Grease ,Comedy|Musical|Romance,6.628494658051308
1381,Grease 2 ,Comedy|Musical|Romance,3.926450558430945
1382,Marked for Death ,Action|Drama,5.484484484484485
1383,Adrenalin: Fear the Rush ,Action|Sci-Fi,4.5874125874125875
1384,"Substance of Fire, The ",Drama,7.21875
1385,Under Siege ,Action|Drama|Thriller,6.2614800132144035
1386,Terror in a Texas Town ,Western,5.0
1387,Jaws ,Action|Horror,7.6102665884794085
1388,Jaws 2 ,Horror|Thriller,5.166814749000444
1389,Jaws 3-D ,Action|Horror,3.6927772126144456
1390,My Fellow Americans ,Comedy,6.512931034482759
1391,Mars Attacks! ,Action|Comedy|Sci-Fi,5.926005455284081
1392,Citizen Ruth ,Comedy|Drama,7.264893001735107
1393,Jerry Maguire ,Drama|Romance,7.242831541218638
1394,Raising Arizona ,Comedy,7.770537328855593
1395,Tin Men ,Comedy|Drama,6.73568281938326
1396,Sneakers ,Action|Comedy|Crime|Drama|Sci-Fi,7.288955272081382
1397,Bastard Out of Carolina ,Drama,7.099025974025974
1398,In Love and War ,Romance|War,6.302158273381295
1399,Marvin's Room ,Drama,6.829787234042553
1400,Somebody is Waiting ,Drama,6.363636363636363
1401,Ghosts of Mississippi ,Drama,7.080862533692723
1404,Night Falls on Manhattan ,Crime|Drama,6.455108359133127
1405,Beavis and Butt-Head Do America ,Adventure|Animation|Comedy|Crime,5.933622757911573
1406,"Judgement in Stone, A  ",Drama,7.185185185185185
1407,Scream ,Comedy|Horror|Mystery|Thriller,6.561301966641772
1408,"Last of the Mohicans, The ",Action|Romance|War|Western,7.440901771336554
1409,Michael ,Comedy|Drama|Fantasy|Romance,6.1191865310885145
1410,"Evening Star, The ",Comedy|Drama,6.058510638297872
1411,Hamlet ,Crime|Drama|Romance,7.5887083263528226
1412,Some Mother's Son ,Drama,7.444444444444445
1413,"Whole Wide World, The ",Drama,7.074866310160428
1414,Mother ,Comedy,6.86719223771983
1415,Thieves  ,Crime|Drama|Romance,7.091911764705882
1416,Evita ,Drama|Musical,6.328218413710641
1417,"Portrait of a Lady, The ",Drama,6.172413793103448
1419,Walkabout ,Adventure|Drama,7.755342667649226
1420,Message to Love: The Isle of Wight Festival ,Documentary,7.182926829268292
1421,Grateful Dead ,Documentary,6.02051282051282
1422,Murder at 1600 ,Crime|Drama|Mystery|Thriller,6.11520737327189
1423,Hearts and Minds ,Drama,7.593582887700535
1424,Inside ,Action,5.538461538461538
1425,Fierce Creatures ,Comedy,6.423800564440263
1426,Zeus and Roxanne ,Children,5.227642276422764
1427,Turbulence ,Action|Thriller,5.146753246753247
1428,Angel Baby ,Drama,6.849230769230769
1429,First Strike   ,Action|Adventure|Comedy|Thriller,6.599067599067599
1430,Underworld ,Comedy|Thriller,6.348258706467662
1431,Beverly Hills Ninja ,Action|Comedy,5.142223738062756
1432,Metro ,Action|Comedy|Crime|Drama|Thriller,5.736440030557677
1433,"Machine, The ",Comedy|Horror|Sci-Fi|Thriller,4.323529411764706
1434,"Stranger, The ",Action,6.032786885245901
1436,Falling in Love Again ,Comedy,5.855072463768116
1437,"Cement Garden, The ",Drama,7.323899371069182
1438,Dante's Peak ,Action|Thriller,5.632794068082238
1439,Meet Wally Sparks ,Comedy,4.616071428571429
1440,Amos & Andrew ,Comedy,5.575549450549451
1441,Benny & Joon ,Comedy|Romance,7.074694356054263
1442,Prefontaine ,Drama,6.6835443037974684
1443,"Tickle in the Heart, A ",Documentary,6.125
1444,Guantanamera ,Comedy,6.8088235294117645
1445,McHale's Navy ,Comedy|War,4.638264910921766
1446,Kolya  ,Comedy|Drama,8.012511170688114
1447,Gridlock'd ,Crime,6.543333333333333
1448,Fire on the Mountain ,Documentary,6.450980392156863
1449,Waiting for Guffman ,Comedy,7.884189325276939
1450,Prisoner of the Mountains  ,War,7.428070175438597
1453,"Beautician and the Beast, The ",Comedy|Romance,4.848814862267777
1454,SubUrbia ,Comedy|Drama,6.392857142857143
1455,Hotel de Love ,Comedy|Romance,6.11864406779661
1456,"Pest, The ",Comedy,4.477186311787072
1457,Fools Rush In ,Comedy|Drama|Romance,6.217612809315866
1458,Touch ,Drama|Fantasy|Romance,6.0488888888888885
1459,Absolute Power ,Mystery|Thriller,6.674071991001125
1460,That Darn Cat ,Children|Comedy|Mystery,5.203303684879288
1461,Vegas Vacation  ,Comedy,5.534621578099839
1462,Unforgotten: Twenty-Five Years After Willowbrook ,Documentary,4.666666666666667
1463,That Old Feeling ,Comedy|Romance,6.166197183098592
1464,Lost Highway ,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,7.346010439970171
1465,Rosewood ,Action|Drama,7.034
1466,Donnie Brasco ,Crime|Drama,7.608917438125826
1467,Salut cousin! ,Comedy|Drama,5.448275862068965
1468,Booty Call ,Comedy|Romance,5.1804707933740195
1470,Rhyme & Reason ,Documentary,6.333333333333333
1471,Boys Life 2 ,Drama,6.673913043478261
1472,City of Industry ,Crime|Thriller,6.069825436408977
1473,Best Men ,Action|Comedy|Crime|Drama,5.836206896551724
1474,Jungle2Jungle  ,Children|Comedy,5.042141230068337
1475,Kama Sutra: A Tale of Love ,Romance,6.160256410256411
1476,Private Parts ,Comedy|Drama,6.739273356401384
1477,Love Jones ,Romance,6.572237960339943
1479,"Saint, The ",Action|Romance|Sci-Fi|Thriller,6.320121565151323
1480,Smilla's Sense of Snow ,Drama|Thriller,6.520811654526534
1482,"Van, The ",Comedy|Drama,6.7734375
1483,Crash ,Drama|Thriller,6.109765329295988
1484,"Daytrippers, The ",Comedy|Drama|Mystery|Romance,7.394202898550724
1485,Liar Liar ,Comedy,6.43806808055605
1486,"Quiet Room, The ",Drama,6.659090909090909
1487,Selena ,Drama|Musical,6.189558732131759
1488,"Devil's Own, The ",Action|Drama|Thriller,6.066608746017955
1489,Cats Don't Dance ,Animation|Children|Musical,5.903553299492386
1490,B*A*P*S ,Comedy,3.925233644859813
1493,Love and Other Catastrophes ,Romance,6.804545454545455
1495,Turbo: A Power Rangers Movie ,Action|Adventure|Children,2.776536312849162
1496,Anna Karenina ,Drama|Romance,6.438040345821325
1497,Double Team ,Action,4.5594900849858355
1498,Inventing the Abbotts ,Drama|Romance,6.396241830065359
1499,Anaconda ,Action|Adventure|Thriller,4.149775164303009
1500,Grosse Pointe Blank ,Comedy|Crime|Romance,7.490405853119824
1501,Keys to Tulsa ,Crime,4.979166666666667
1502,Kissed ,Drama|Romance,6.623481781376518
1503,8 Heads in a Duffel Bag ,Comedy,5.232919254658385
1504,Hollow Reed ,Drama,6.8478260869565215
1507,Paradise Road ,Drama|War,6.809651474530831
1508,Traveller ,Drama,6.541871921182266
1509,All Over Me ,Drama,6.852631578947369
1510,"Brother's Kiss, A ",Drama,5.166666666666667
1511,"Chef in Love, A  ",Comedy|Romance,6.798701298701299
1513,Romy and Michele's High School Reunion ,Comedy,5.904761904761905
1514,Temptress Moon  ,Romance,5.909774436090226
1515,Volcano ,Action|Drama|Thriller,5.294019005030743
1516,Children of the Revolution ,Comedy,6.933333333333334
1517,Austin Powers: International Man of Mystery ,Action|Adventure|Comedy,6.8872480181200455
1518,Breakdown ,Action|Thriller,6.611710827608767
1519,Broken English ,Drama,6.446280991735537
1520,Commandments ,Romance,5.462068965517242
1522,Ripe ,Drama,5.054054054054054
1523,"Truth or Consequences, N.M. ",Action|Crime|Romance,5.704545454545454
1524,"Turning, The ",Drama,4.619047619047619
1525,Warriors of Virtue ,Action|Adventure|Children|Fantasy,4.842261904761905
1526,Fathers' Day ,Comedy,5.010282776349614
1527,"Fifth Element, The ",Action|Adventure|Comedy|Sci-Fi,7.42869021365822
1528,Intimate Relations ,Comedy,5.517241379310345
1529,Nowhere ,Comedy|Drama,6.672340425531915
1531,Losing Chase ,Drama,6.575342465753424
1532,Sprung ,Comedy,4.746031746031746
1533,"Promise, The  ",Drama,7.464743589743589
1534,"Bonheur, Le ",Drama,6.919540229885057
1535,Love! Valour! Compassion! ,Drama|Romance,7.033244680851064
1537,Shall We Dance?  ,Comedy|Drama|Romance,7.9063709053391795
1538,"Second Jungle Book: Mowgli & Baloo, The ",Adventure|Children,4.788617886178862
1539,Twin Town ,Comedy|Crime,6.185714285714286
1541,Addicted to Love ,Comedy|Romance,6.208117036337895
1542,Brassed Off ,Comedy|Drama|Romance,7.138875986994891
1543,"Designated Mourner, The ",Drama,6.0
1544,"Lost World: Jurassic Park, The ",Action|Adventure|Sci-Fi|Thriller,5.905237079347602
1545,Ponette ,Drama,7.7168
1546,Schizopolis ,Comedy,7.25
1547,Shiloh ,Children|Drama,6.434615384615385
1548,"War at Home, The ",Drama,6.0
1549,Rough Magic ,Drama|Romance,5.961538461538462
1550,Trial and Error ,Comedy|Romance,5.5094614264919946
1551,Buddy ,Adventure|Children|Drama,5.118589743589744
1552,Con Air ,Action|Adventure|Thriller,6.363758769754092
1553,Late Bloomers ,Comedy,6.303030303030303
1554,"Pillow Book, The ",Drama|Romance,7.022935779816514
1555,"To Have, or Not ) ",Drama,6.869565217391305
1556,Speed 2: Cruise Control ,Action|Romance|Thriller,3.8239159001314063
1557,Squeeze ,Drama,5.7368421052631575
1558,Sudden Manhattan ,Comedy,5.151515151515151
1559,"Next Step, The ",Drama,5.0
1561,Wedding Bell Blues ,Comedy,5.682926829268292
1562,Batman & Robin ,Action|Adventure|Fantasy|Thriller,4.368726079825041
1563,Dream With the Fishes ,Drama,6.663594470046083
1564,For Roseanna  ,Comedy|Drama|Romance,7.180811808118081
1565,Head Above Water ,Comedy|Thriller,5.6938775510204085
1566,Hercules ,Adventure|Animation|Children|Comedy|Musical,6.638009950248756
1567,"Last Time I Committed Suicide, The ",Drama,5.822784810126582
1568,MURDER and murder ,Crime|Drama|Mystery,4.857142857142857
1569,My Best Friend's Wedding ,Comedy|Romance,6.557854560064283
1570,Tetsuo II: Body Hammer ,Horror|Sci-Fi,6.241830065359477
1571,When the Cat's Away  ,Comedy|Romance,7.269565217391304
1572,Contempt  ,Drama,7.6331058020477816
1573,Face/Off ,Action|Crime|Drama|Thriller,6.663127674557175
1574,Fall ,Romance,5.9914529914529915
1575,Gabbeh ,Drama,6.921052631578948
1577,Mondo ,Drama,6.916666666666667
1578,"Innocent Sleep, The ",Crime,5.05
1579,For Ever Mozart ,Drama,5.9411764705882355
1580,Men in Black  ,Action|Comedy|Sci-Fi,7.116438548663613
1581,Out to Sea ,Comedy,5.561374795417349
1582,Wild America ,Adventure|Children,6.092050209205021
1583,"Simple Wish, A ",Children|Fantasy,5.408163265306122
1584,Contact ,Drama|Sci-Fi,7.306264150943396
1585,Love Serenade ,Comedy,6.649038461538462
1586,G.I. Jane ,Action|Drama,5.846257283729269
1587,Conan the Barbarian ,Action|Adventure|Fantasy,6.432231158772714
1588,George of the Jungle ,Children|Comedy,5.411646586345381
1589,Cop Land ,Action|Crime|Drama|Thriller,6.574430128840436
1590,Event Horizon ,Horror|Sci-Fi|Thriller,5.779007177033493
1591,Spawn ,Action|Adventure|Sci-Fi|Thriller,5.239345509893455
1592,Air Bud ,Children|Comedy,4.660610465116279
1593,Picture Perfect ,Comedy|Romance,5.777777777777778
1594,In the Company of Men ,Comedy|Drama,7.350959655307482
1595,Free Willy 3: The Rescue ,Adventure|Children|Drama,3.408704883227176
1596,Career Girls ,Drama,6.804979253112033
1597,Conspiracy Theory ,Drama|Mystery|Romance|Thriller,6.640162115217601
1598,Desperate Measures ,Crime|Drama|Thriller,5.762863534675615
1599,Steel ,Action,3.326923076923077
1600,She's So Lovely ,Drama|Romance,5.65625
1601,Hoodlum ,Crime|Drama|Film-Noir,5.731974921630094
1602,Leave It to Beaver ,Comedy,3.9835294117647058
1603,Mimic ,Horror|Sci-Fi|Thriller,5.546371623820371
1604,Money Talks ,Action|Comedy,5.811594202898551
1605,Excess Baggage ,Adventure|Romance,5.218120805369128
1606,Kull the Conqueror ,Action|Adventure,4.655373831775701
1608,Air Force One ,Action|Thriller,6.612985179957657
1609,187,Drama|Thriller,5.982783357245337
1610,"Hunt for Red October, The ",Action|Adventure|Thriller,7.724683840749415
1611,My Own Private Idaho ,Drama|Romance,6.813760379596679
1612,"Kiss Me, Guido ",Comedy,6.396396396396397
1613,Star Maps ,Drama,6.228346456692913
1614,In & Out ,Comedy,6.317218543046358
1615,"Edge, The ",Adventure|Drama,6.958852867830424
1616,"Peacemaker, The ",Action|Thriller|War,6.045746594705731
1617,L.A. Confidential ,Crime|Film-Noir|Mystery|Thriller,8.166449305063905
1619,Seven Years in Tibet ,Adventure|Drama|War,6.822453752923666
1620,Kiss the Girls ,Crime|Drama|Mystery|Thriller,6.712599318955732
1621,Soul Food ,Drama,6.450532724505328
1622,Kicked in the Head ,Comedy|Drama,4.879310344827586
1623,Wishmaster ,Horror,4.921568627450981
1624,"Thousand Acres, A ",Drama,5.9914529914529915
1625,"Game, The ",Drama|Mystery|Thriller,7.673084428255496
1626,Fire Down Below ,Action|Drama|Thriller,4.852941176470588
1627,U Turn ,Crime|Drama|Mystery,6.276628950448693
1628,"Locusts, The ",Drama,5.1
1629,"MatchMaker, The ",Comedy|Romance,6.461117196056955
1630,"Lay of the Land, The ",Comedy|Drama,4.578947368421052
1631,"Assignment, The ",Action|Thriller,6.873180873180873
1632,"Smile Like Yours, A ",Comedy|Romance,4.77456647398844
1633,Ulee's Gold ,Drama,7.338192419825073
1635,"Ice Storm, The ",Drama,7.607790342846886
1636,Stag ,Action|Thriller,4.924050632911392
1639,Chasing Amy ,Comedy|Drama|Romance,7.276374336156165
1640,How to Be a Player ,Comedy,5.343936381709741
1641,"Full Monty, The ",Comedy|Drama,7.423192377969198
1642,Indian Summer  ,Comedy|Drama,6.128242074927954
1643,Mrs. Brown  ,Drama|Romance,7.726095238095238
1644,I Know What You Did Last Summer ,Horror|Mystery|Thriller,4.9691333063755225
1645,"Devil's Advocate, The ",Drama|Mystery|Thriller,6.956889780958199
1646,RocketMan  ,Children|Comedy|Romance|Sci-Fi,5.448492462311558
1647,Playing God ,Crime|Drama|Thriller,5.494100294985251
1648,"House of Yes, The ",Comedy|Drama,7.084561178731582
1649,"Fast, Cheap & Out of Control ",Documentary,7.746268656716418
1650,Washington Square ,Drama,6.847775175644028
1651,Telling Lies in America ,Drama,6.068493150684931
1652,Year of the Horse ,Documentary,5.866666666666666
1653,Gattaca ,Drama|Sci-Fi|Thriller,7.533272316140842
1654,FairyTale: A True Story ,Children|Drama|Fantasy,6.5303514376996805
1655,Phantoms ,Drama|Horror|Thriller,5.079411764705882
1656,Swept from the Sea ,Drama|Romance,6.1484375
